transaction_id,user_id,date,transaction_type,category,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,year,amount_idr
T6648,U132,2024-03-12,expense,tabungan,tunai,medan,tabungan masa depan,2024-03,3,Tuesday,False,2024,2028000
T0706,U074,2024-03-13,expense,transportasi,tunai,surabaya,servis rutin motor,2024-03,3,Wednesday,False,2024,587000
T4810,U031,2024-03-14,expense,tabungan,tunai,palembang,simpan dana darurat,2024-03,3,Thursday,False,2024,4469000
T11438,U004,2024-03-14,expense,makanan,qris,surabaya,beli cilok,2024-03,3,Thursday,False,2024,108000
T5735,U015,2024-03-15,expense,lainnya,qris,semarang,belanja bulanan,2024-03,3,Friday,False,2024,136000
T0584,U139,2024-03-15,expense,tagihan,qris,jakarta,bayar wifi rumah,2024-03,3,Friday,False,2024,611000
T13543,U138,2024-03-15,expense,tempat_tinggal,ewallet,unknown,uang sewa bulan ini,2024-03,3,Friday,False,2024,2530000
T6515,U121,2024-03-16,expense,kesehatan,kartu,balikpapan,konsultasi kulit,2024-03,3,Saturday,True,2024,508000
T6084,U130,2024-03-16,expense,makanan,qris,denpasar,makan bareng keluarga,2024-03,3,Saturday,True,2024,228000
T1202,U089,2024-03-17,expense,tempat_tinggal,bank_transfer,yogyakarta,bayar sewa rumah,2024-03,3,Sunday,True,2024,2738000
T1446,U090,2024-03-17,expense,tagihan,tunai,semarang,bayar tagihan listrik,2024-03,3,Sunday,True,2024,416000
T3724,U094,2024-03-17,expense,transportasi,qris,yogyakarta,naik travel antar kota,2024-03,3,Sunday,True,2024,113000
T8543,U059,2024-03-18,income,lainnya,tunai,balikpapan,beli keperluan dapur,2024-03,3,Monday,False,2024,245000
T5619,U033,2024-03-18,expense,transportasi,bank_transfer,bandung,naik bus transjakarta,2024-03,3,Monday,False,2024,16000
T8155,U017,2024-03-18,expense,tagihan,qris,medan,bayar kartu kredit,2024-03,3,Monday,False,2024,152000
T1193,U019,2024-03-18,expense,makanan,bank_transfer,jakarta,sarapan nasi uduk,2024-03,3,Monday,False,2024,104000
T9036,U031,2024-03-18,expense,tabungan,bank_transfer,semarang,transfer tabungan pendidikan anak,2024-03,3,Monday,False,2024,2528000
T1457,U124,2024-03-19,expense,transportasi,qris,balikpapan,isi saldo e-money,2024-03,3,Tuesday,False,2024,115000
T6929,U083,2024-03-19,expense,hiburan,bank_transfer,surabaya,beli topup game,2024-03,3,Tuesday,False,2024,123000
T12551,U041,2024-03-19,income,bonus,tunai,unknown,bonus akhir tahun,2024-03,3,Tuesday,False,2024,4692000
T6823,U028,2024-03-19,expense,lainnya,qris,medan,belanja kebutuhan bulanan,2024-03,3,Tuesday,False,2024,138000
T3239,U025,2024-03-20,expense,makanan,tunai,yogyakarta,makan soto ayam,2024-03,3,Wednesday,False,2024,49000
T7048,U020,2024-03-20,expense,tempat_tinggal,ewallet,denpasar,biaya keamanan komplek,2024-03,3,Wednesday,False,2024,3106000
T11345,U080,2024-03-20,expense,kesehatan,tunai,bandung,bayar rawat jalan,2024-03,3,Wednesday,False,2024,796000
T8182,U129,2024-03-20,expense,tagihan,kartu,medan,tagihan provider bulan ini,2024-03,3,Wednesday,False,2024,98000
T8551,U065,2024-03-20,expense,tagihan,qris,makassar,bayar cicilan motor,2024-03,3,Wednesday,False,2024,280000
T11975,U039,2024-03-20,expense,transportasi,qris,jakarta,bayar parkir inap,2024-03,3,Wednesday,False,2024,30000
T11886,U004,2024-03-21,expense,tempat_tinggal,qris,semarang,iuran RT bulanan,2024-03,3,Thursday,False,2024,115000
T8015,U015,2024-03-21,expense,transportasi,bank_transfer,semarang,ganti ban motor,2024-03,3,Thursday,False,2024,390000
T4121,U054,2024-03-21,income,investasi,bank_transfer,medan,top up reksa dana campuran,2024-03,3,Thursday,False,2024,5750000
T10830,U107,2024-03-21,expense,tagihan,tunai,palembang,bayar TV kabel,2024-03,3,Thursday,False,2024,248000
T11439,U084,2024-03-21,income,bonus,qris,unknown,bonus triwulan,2024-03,3,Thursday,False,2024,3535000
T12975,U068,2024-03-22,expense,tempat_tinggal,kartu,denpasar,bayar uang kebersihan,2024-03,3,Friday,False,2024,73000
T7473,U126,2024-03-23,expense,tempat_tinggal,tunai,medan,biaya pengelolaan apartemen,2024-03,3,Saturday,True,2024,4099000
T2101,U150,2024-03-23,expense,makanan,bank_transfer,palembang,makan di warung padang,2024-03,3,Saturday,True,2024,68000
T7200,U104,2024-03-23,expense,transportasi,tunai,yogyakarta,naik KRL commuter line,2024-03,3,Saturday,True,2024,92000
T6996,U039,2024-03-24,expense,makanan,bank_transfer,makassar,makan di kfc,2024-03,3,Sunday,True,2024,69000
T12674,U024,2024-03-24,expense,tempat_tinggal,qris,bandung,bayar sewa rumah,2024-03,3,Sunday,True,2024,6037000
T12106,U050,2024-03-24,expense,tempat_tinggal,kartu,semarang,perpanjang sewa kos,2024-03,3,Sunday,True,2024,1295000
T4055,U062,2024-03-24,expense,transportasi,bank_transfer,surabaya,ongkos naik ojek,2024-03,3,Sunday,True,2024,110000
T7809,U088,2024-03-24,expense,makanan,tunai,denpasar,beli bakso pinggir jalan,2024-03,3,Sunday,True,2024,111000
T10239,U038,2024-03-24,income,gaji,tunai,yogyakarta,transfer salary bulan ini,2024-03,3,Sunday,True,2024,14719000
T10209,U024,2024-03-25,expense,makanan,bank_transfer,makassar,pesan ayam geprek,2024-03,3,Monday,False,2024,33000
T6304,U069,2024-03-25,expense,tempat_tinggal,bank_transfer,unknown,bayar kontrakan,2024-03,3,Monday,False,2024,4600000
T4096,U047,2024-03-25,expense,tempat_tinggal,tunai,bandung,bayar cicilan sewa tahunan,2024-03,3,Monday,False,2024,1098000
T11555,U074,2024-03-25,expense,tagihan,qris,unknown,bayar BPJS ketenagakerjaan,2024-03,3,Monday,False,2024,122000
T0266,U077,2024-03-26,expense,makanan,kartu,semarang,beli bubur pagi,2024-03,3,Tuesday,False,2024,21000
T0521,U042,2024-03-26,expense,makanan,kartu,balikpapan,beli minuman kekinian,2024-03,3,Tuesday,False,2024,162000
T11522,U065,2024-03-28,expense,tempat_tinggal,tunai,bandung,sewa kos bulanan,2024-03,3,Thursday,False,2024,968000
T10651,U049,2024-03-28,expense,tagihan,tunai,jakarta,tagihan PLN bulan ini,2024-03,3,Thursday,False,2024,123000
T4025,U046,2024-03-28,expense,tempat_tinggal,bank_transfer,semarang,iuran RT bulanan,2024-03,3,Thursday,False,2024,145000
T1770,U066,2024-03-29,expense,tagihan,kartu,surabaya,bayar kartu kredit,2024-03,3,Friday,False,2024,383000
T9920,U074,2024-03-30,expense,makanan,bank_transfer,medan,makan di warung padang,2024-03,3,Saturday,True,2024,61000
T8626,U117,2024-03-30,expense,tempat_tinggal,kartu,bandung,bayar kos minggu pertama,2024-03,3,Saturday,True,2024,1221000
T10003,U073,2024-03-30,expense,pendidikan,tunai,makassar,beli alat tulis,2024-03,3,Saturday,True,2024,43000
T5440,U006,2024-03-30,expense,tempat_tinggal,kartu,surabaya,perpanjang kontrak rumah,2024-03,3,Saturday,True,2024,4297000
T11926,U011,2024-03-31,expense,hiburan,ewallet,medan,langganan Netflix bulanan,2024-03,3,Sunday,True,2024,107000
T2245,U005,2024-03-31,expense,hiburan,bank_transfer,yogyakarta,beli skin game,2024-03,3,Sunday,True,2024,143000
T10333,U133,2024-03-31,expense,transportasi,kartu,surabaya,naik angkot ke pasar,2024-03,3,Sunday,True,2024,4000
T11274,U094,2024-03-31,expense,hiburan,kartu,medan,nonton pertandingan bola,2024-03,3,Sunday,True,2024,224000
T1074,U117,2024-03-31,expense,tempat_tinggal,tunai,denpasar,uang sewa bulan ini,2024-03,3,Sunday,True,2024,2111000
T0957,U004,2024-03-31,expense,transportasi,qris,unknown,naik grab ke kantor,2024-03,3,Sunday,True,2024,29000
T2168,U079,2024-04-01,expense,tagihan,qris,jakarta,bayar cicilan motor,2024-04,4,Monday,False,2024,332000
T1702,U106,2024-04-01,expense,hiburan,kartu,semarang,beli voucher game,2024-04,4,Monday,False,2024,170000
T8757,U091,2024-04-01,expense,makanan,bank_transfer,yogyakarta,makan di resto jepang,2024-04,4,Monday,False,2024,43000
T12936,U039,2024-04-01,expense,tagihan,tunai,denpasar,bayar BPJS kesehatan,2024-04,4,Monday,False,2024,386000
T0316,U138,2024-04-01,expense,tempat_tinggal,kartu,jakarta,bayar IPL apartemen,2024-04,4,Monday,False,2024,9346000
T2481,U006,2024-04-03,expense,tagihan,qris,balikpapan,bayar premium Spotify,2024-04,4,Wednesday,False,2024,632000
T1737,U078,2024-04-03,expense,tagihan,bank_transfer,bandung,bayar paket data,2024-04,4,Wednesday,False,2024,90000
T10848,U048,2024-04-04,expense,hiburan,kartu,denpasar,piknik di taman,2024-04,4,Thursday,False,2024,259000
T8279,U092,2024-04-04,expense,makanan,bank_transfer,bandung,sarapan di warung,2024-04,4,Thursday,False,2024,48000
T6222,U125,2024-04-04,expense,tagihan,kartu,balikpapan,bayar tagihan air,2024-04,4,Thursday,False,2024,44000
T9567,U065,2024-04-04,expense,transportasi,tunai,surabaya,naik MRT Jakarta,2024-04,4,Thursday,False,2024,182000
T10039,U065,2024-04-05,income,bonus,qris,unknown,THR lebaran diterima,2024-04,4,Friday,False,2024,9753000
T10513,U050,2024-04-05,expense,transportasi,qris,surabaya,naik ojek online,2024-04,4,Friday,False,2024,208000
T3376,U045,2024-04-05,income,investasi,kartu,denpasar,top up emas Antam digital,2024-04,4,Friday,False,2024,1235000
T13508,U009,2024-04-06,expense,tempat_tinggal,bank_transfer,jakarta,biaya sewa studio,2024-04,4,Saturday,True,2024,2393000
T13863,U094,2024-04-06,income,bonus,bank_transfer,jakarta,tambahan penghasilan bonus,2024-04,4,Saturday,True,2024,7475000
T3568,U021,2024-04-06,income,investasi,qris,medan,keuntungan investasi saham,2024-04,4,Saturday,True,2024,6869000
T6864,U083,2024-04-06,expense,transportasi,kartu,yogyakarta,naik MRT Jakarta,2024-04,4,Saturday,True,2024,125000
T13618,U133,2024-04-07,income,investasi,qris,balikpapan,keuntungan crypto harian,2024-04,4,Sunday,True,2024,3237000
T4826,U074,2024-04-07,expense,makanan,tunai,bandung,beli bakso pinggir jalan,2024-04,4,Sunday,True,2024,53000
T2916,U052,2024-04-07,expense,tabungan,kartu,palembang,transfer ke rekening tabungan,2024-04,4,Sunday,True,2024,2848000
T2116,U115,2024-04-07,expense,tagihan,tunai,jakarta,bayar cicilan motor,2024-04,4,Sunday,True,2024,322000
T5155,U004,2024-04-07,expense,pendidikan,kartu,bandung,beli peralatan sekolah,2024-04,4,Sunday,True,2024,259000
T4691,U062,2024-04-07,expense,makanan,bank_transfer,semarang,beli bakso pinggir jalan,2024-04,4,Sunday,True,2024,51000
T8268,U060,2024-04-08,expense,hiburan,tunai,makassar,main bowling,2024-04,4,Monday,False,2024,112000
T7529,U117,2024-04-08,expense,tempat_tinggal,kartu,surabaya,bayar sewa apartemen,2024-04,4,Monday,False,2024,10120000
T6275,U030,2024-04-08,income,bonus,tunai,surabaya,bonus akhir tahun,2024-04,4,Monday,False,2024,3028000
T6513,U094,2024-04-09,expense,hiburan,tunai,semarang,main futsal,2024-04,4,Tuesday,False,2024,230000
T4245,U108,2024-04-10,expense,transportasi,qris,denpasar,bayar parkir mall,2024-04,4,Wednesday,False,2024,22000
T12087,U048,2024-04-10,expense,makanan,tunai,surabaya,pesan mie ayam,2024-04,4,Wednesday,False,2024,50000
T11309,U032,2024-04-10,expense,transportasi,qris,unknown,top up kartu e-toll,2024-04,4,Wednesday,False,2024,72000
T0967,U068,2024-04-10,expense,makanan,tunai,medan,pesan pizza online,2024-04,4,Wednesday,False,2024,91000
T0432,U133,2024-04-10,expense,makanan,tunai,makassar,pesan pizza online,2024-04,4,Wednesday,False,2024,144000
T7181,U036,2024-04-11,expense,tempat_tinggal,tunai,semarang,perpanjang kontrak rumah,2024-04,4,Thursday,False,2024,3775000
T8946,U001,2024-04-11,expense,makanan,kartu,yogyakarta,beli kopi pagi,2024-04,4,Thursday,False,2024,22000
T5287,U129,2024-04-11,expense,hiburan,tunai,denpasar,liburan akhir pekan,2024-04,4,Thursday,False,2024,1253000
T4264,U108,2024-04-11,expense,transportasi,kartu,medan,beli tiket kereta,2024-04,4,Thursday,False,2024,575000
T5175,U080,2024-04-12,expense,tagihan,tunai,denpasar,bayar langganan iCloud,2024-04,4,Friday,False,2024,55000
T6558,U120,2024-04-12,expense,makanan,bank_transfer,medan,makan di mcdonald,2024-04,4,Friday,False,2024,93000
T1777,U050,2024-04-12,income,makanan,bank_transfer,palembang,beli es teh manis,2024-04,4,Friday,False,2024,20000
T8596,U061,2024-04-13,expense,tempat_tinggal,bank_transfer,denpasar,sewa kos bulanan,2024-04,4,Saturday,True,2024,2252000
T6522,U119,2024-04-13,expense,transportasi,bank_transfer,palembang,servis AC mobil,2024-04,4,Saturday,True,2024,535000
T5560,U114,2024-04-13,expense,makanan,bank_transfer,balikpapan,pesan nasi goreng online,2024-04,4,Saturday,True,2024,27000
T4048,U143,2024-04-13,expense,hiburan,kartu,jakarta,nonton bioskop bareng,2024-04,4,Saturday,True,2024,164000
T9105,U027,2024-04-13,expense,tabungan,ewallet,unknown,menabung rutin bulanan,2024-04,4,Saturday,True,2024,2784000
T2394,U131,2024-04-13,expense,pendidikan,tunai,semarang,bayar bootcamp,2024-04,4,Saturday,True,2024,226000
T9048,U053,2024-04-13,expense,transportasi,bank_transfer,yogyakarta,servis rutin motor,2024-04,4,Saturday,True,2024,874000
T10529,U129,2024-04-14,expense,tempat_tinggal,bank_transfer,yogyakarta,iuran RT bulanan,2024-04,4,Sunday,True,2024,105000
T0188,U085,2024-04-14,income,bonus,bank_transfer,jakarta,bonus akhir tahun,2024-04,4,Sunday,True,2024,2882000
T11154,U006,2024-04-14,expense,tagihan,bank_transfer,jakarta,tagihan PLN bulan ini,2024-04,4,Sunday,True,2024,613000
T10268,U108,2024-04-14,income,lainnya,qris,bandung,pengeluaran harian,2024-04,4,Sunday,True,2024,172000
T4260,U056,2024-04-14,expense,tempat_tinggal,qris,unknown,uang muka sewa kos,2024-04,4,Sunday,True,2024,2337000
T5243,U027,2024-04-15,expense,tempat_tinggal,bank_transfer,unknown,bayar kos bulanan,2024-04,4,Monday,False,2024,1535000
T6799,U121,2024-04-15,expense,tempat_tinggal,bank_transfer,semarang,bayar kos bulanan,2024-04,4,Monday,False,2024,1684000
T10584,U017,2024-04-15,income,lainnya,kartu,medan,belanja bulanan,2024-04,4,Monday,False,2024,224000
T6439,U111,2024-04-16,expense,makanan,bank_transfer,jakarta,beli bubur pagi,2024-04,4,Tuesday,False,2024,38000
T10643,U078,2024-04-16,expense,makanan,qris,balikpapan,beli gorengan sore,2024-04,4,Tuesday,False,2024,5000
T1922,U026,2024-04-16,expense,tempat_tinggal,kartu,semarang,bayar deposit apartemen,2024-04,4,Tuesday,False,2024,3672000
T4892,U066,2024-04-16,expense,tagihan,bank_transfer,semarang,bayar tagihan air,2024-04,4,Tuesday,False,2024,150000
T7507,U011,2024-04-16,income,investasi,qris,palembang,investasi reksa dana pasar uang,2024-04,4,Tuesday,False,2024,2503000
T13077,U136,2024-04-17,expense,makanan,qris,makassar,pesan nasi goreng online,2024-04,4,Wednesday,False,2024,29000
T10686,U049,2024-04-17,expense,transportasi,qris,bandung,ganti ban motor,2024-04,4,Wednesday,False,2024,210000
T10064,U087,2024-04-17,income,freelance,ewallet,jakarta,pendapatan affiliate,2024-04,4,Wednesday,False,2024,995000
T10501,U143,2024-04-17,income,lainnya,tunai,bandung,pengeluaran mendadak,2024-04,4,Wednesday,False,2024,86000
T8005,U084,2024-04-17,expense,makanan,ewallet,balikpapan,pesan pizza online,2024-04,4,Wednesday,False,2024,121000
T11449,U046,2024-04-17,expense,makanan,tunai,yogyakarta,makan di warteg,2024-04,4,Wednesday,False,2024,71000
T3253,U032,2024-04-17,expense,hiburan,qris,unknown,langganan Netflix bulanan,2024-04,4,Wednesday,False,2024,94000
T9387,U097,2024-04-18,expense,tabungan,qris,unknown,tabungan masa depan,2024-04,4,Thursday,False,2024,1791000
T4840,U089,2024-04-18,expense,pendidikan,kartu,jakarta,bayar kursus desain,2024-04,4,Thursday,False,2024,1427000
T4636,U111,2024-04-18,expense,tempat_tinggal,qris,makassar,bayar kos minggu pertama,2024-04,4,Thursday,False,2024,2731000
T8311,U059,2024-04-18,expense,makanan,tunai,jakarta,beli cilok,2024-04,4,Thursday,False,2024,67000
T9428,U013,2024-04-19,expense,tempat_tinggal,tunai,makassar,uang sewa bulan ini,2024-04,4,Friday,False,2024,4169000
T10503,U012,2024-04-19,expense,tagihan,kartu,balikpapan,bayar premium Spotify,2024-04,4,Friday,False,2024,513000
T10152,U122,2024-04-19,expense,makanan,tunai,yogyakarta,pesan ayam geprek,2024-04,4,Friday,False,2024,22000
T5979,U046,2024-04-19,expense,pendidikan,kartu,bandung,bayar kursus coding,2024-04,4,Friday,False,2024,1081000
T12952,U011,2024-04-19,expense,pendidikan,bank_transfer,balikpapan,bayar les privat,2024-04,4,Friday,False,2024,290000
T5291,U013,2024-04-19,expense,transportasi,tunai,palembang,naik ojek online,2024-04,4,Friday,False,2024,114000
T6910,U048,2024-04-19,income,lainnya,qris,unknown,beli keperluan dapur,2024-04,4,Friday,False,2024,336000
T0878,U085,2024-04-19,expense,tagihan,ewallet,yogyakarta,bayar BPJS ketenagakerjaan,2024-04,4,Friday,False,2024,383000
T8690,U015,2024-04-19,expense,makanan,bank_transfer,makassar,makan soto ayam,2024-04,4,Friday,False,2024,110000
T9995,U025,2024-04-20,income,bonus,bank_transfer,unknown,bonus proyek selesai,2024-04,4,Saturday,True,2024,2662000
T10106,U036,2024-04-20,expense,makanan,kartu,palembang,beli es teh manis,2024-04,4,Saturday,True,2024,7000
T0909,U013,2024-04-20,expense,hiburan,kartu,denpasar,nonton bioskop bareng,2024-04,4,Saturday,True,2024,127000
T2832,U071,2024-04-20,income,freelance,tunai,balikpapan,bayaran proyek desain UI,2024-04,4,Saturday,True,2024,5432000
T8077,U030,2024-04-20,expense,transportasi,qris,medan,ganti oli motor,2024-04,4,Saturday,True,2024,78000
T1472,U058,2024-04-21,expense,transportasi,qris,palembang,ongkos naik ojek,2024-04,4,Sunday,True,2024,70000
T4470,U049,2024-04-21,expense,tempat_tinggal,bank_transfer,makassar,bayar sewa rumah,2024-04,4,Sunday,True,2024,3735000
T0175,U139,2024-04-22,expense,makanan,kartu,semarang,pesan mie ayam,2024-04,4,Monday,False,2024,64000
T11727,U081,2024-04-22,expense,tempat_tinggal,ewallet,bandung,bayar kos bulanan,2024-04,4,Monday,False,2024,1319000
T4235,U004,2024-04-22,expense,tempat_tinggal,qris,makassar,biaya sewa studio,2024-04,4,Monday,False,2024,1199000
T8738,U041,2024-04-22,expense,tempat_tinggal,tunai,surabaya,deposit awal sewa,2024-04,4,Monday,False,2024,4396000
T13090,U055,2024-04-23,expense,makanan,kartu,bandung,pesan pizza online,2024-04,4,Tuesday,False,2024,82000
T13495,U065,2024-04-23,expense,tempat_tinggal,kartu,makassar,iuran kebersihan lingkungan,2024-04,4,Tuesday,False,2024,94000
T8813,U042,2024-04-23,expense,pendidikan,qris,palembang,bayar les matematika,2024-04,4,Tuesday,False,2024,169000
T1347,U126,2024-04-23,expense,tempat_tinggal,qris,bandung,bayar sewa apartemen,2024-04,4,Tuesday,False,2024,3186000
T0049,U033,2024-04-23,expense,tempat_tinggal,kartu,makassar,bayar IPL apartemen,2024-04,4,Tuesday,False,2024,4246000
T5970,U010,2024-04-23,expense,makanan,tunai,surabaya,pesan grabfood,2024-04,4,Tuesday,False,2024,140000
T2012,U037,2024-04-23,expense,transportasi,tunai,medan,top up kartu e-toll,2024-04,4,Tuesday,False,2024,47000
T8920,U115,2024-04-23,expense,tagihan,qris,balikpapan,tagihan provider bulan ini,2024-04,4,Tuesday,False,2024,131000
T3450,U106,2024-04-23,expense,transportasi,kartu,surabaya,beli tiket kereta,2024-04,4,Tuesday,False,2024,354000
T11009,U145,2024-04-24,expense,transportasi,bank_transfer,palembang,bayar tol,2024-04,4,Wednesday,False,2024,23000
T4447,U026,2024-04-25,expense,makanan,tunai,medan,sarapan di warung,2024-04,4,Thursday,False,2024,116000
T4640,U126,2024-04-25,expense,makanan,qris,jakarta,pesan shopeefood siang,2024-04,4,Thursday,False,2024,144000
T0071,U078,2024-04-26,expense,tempat_tinggal,tunai,semarang,bayar kos bulanan,2024-04,4,Friday,False,2024,1464000
T11710,U026,2024-04-26,income,bonus,tunai,yogyakarta,bonus akhir tahun,2024-04,4,Friday,False,2024,4493000
T3228,U018,2024-04-26,expense,kesehatan,bank_transfer,palembang,beli vitamin dan suplemen,2024-04,4,Friday,False,2024,109000
T3185,U132,2024-04-28,expense,transportasi,qris,palembang,naik taksi online,2024-04,4,Sunday,True,2024,167000
T10248,U066,2024-04-29,income,bonus,ewallet,palembang,bonus performance review,2024-04,4,Monday,False,2024,3028000
T4765,U016,2024-04-29,expense,tempat_tinggal,kartu,surabaya,bayar IPL apartemen,2024-04,4,Monday,False,2024,5528000
T12447,U053,2024-04-29,income,freelance,kartu,bandung,jasa edit video,2024-04,4,Monday,False,2024,5091000
T3307,U092,2024-04-29,expense,transportasi,tunai,yogyakarta,bayar parkir kantor,2024-04,4,Monday,False,2024,17000
